435 NEUMA 0 -0.015625 0 435
436 NEUMA 0 -0.0153125 0 436
437 NEUMA 0 -0.015 0 437
438 NEUMA 0 -0.0146875 0 438
439 NEUMA 0 -0.014375 0 439
440 NEUMA 0 -0.0140625 0 440
441 NEUMA 0 -0.01375 0 441
442 NEUMA 0 -0.0134375 0 442
443 NEUMA 0 -0.013125 0 443
444 NEUMA 0 -0.0128125 0 444
445 NEUMA 0 -0.0125 0 445
446 NEUMA 0 -0.0121875 0 446
447 NEUMA 0 -0.011875 0 447
448 NEUMA 0 -0.0115625 0 448
449 NEUMA 0 -0.01125 0 449
450 NEUMA 0 -0.0109375 0 450
451 NEUMA 0 -0.010625 0 451
452 NEUMA 0 -0.0103125 0 452
453 NEUMA -0.0096875 -0.025 0 453
454 NEUMA -0.009375 -0.025 0 454
455 NEUMA -0.0090625 -0.025 0 455
456 NEUMA -0.00875 -0.025 0 456
457 NEUMA -0.0084375 -0.025 0 457
458 NEUMA -0.008125 -0.025 0 458
459 NEUMA -0.0078125 -0.025 0 459
460 NEUMA -0.0075 -0.025 0 460
461 NEUMA -0.0071875 -0.025 0 461
462 NEUMA -0.006875 -0.025 0 462
463 NEUMA -0.0065625 -0.025 0 463
464 NEUMA -0.00625 -0.025 0 464
465 NEUMA -0.0059375 -0.025 0 465
466 NEUMA -0.005625 -0.025 0 466
467 NEUMA -0.0053125 -0.025 0 467
468 NEUMA -0.005 -0.025 0 468
469 NEUMA -0.0046875 -0.025 0 469
470 NEUMA -0.004375 -0.025 0 470
471 NEUMA -0.0040625 -0.025 0 471
472 NEUMA -0.00375 -0.025 0 472
473 NEUMA -0.0034375 -0.025 0 473
474 NEUMA -0.003125 -0.025 0 474
475 NEUMA -0.0028125 -0.025 0 475
476 NEUMA -0.0025 -0.025 0 476
477 NEUMA -0.0021875 -0.025 0 477
478 NEUMA -0.001875 -0.025 0 478
479 NEUMA -0.0015625 -0.025 0 479
480 NEUMA -0.00125 -0.025 0 480
481 NEUMA -0.0009375 -0.025 0 481
482 NEUMA -0.000625 -0.025 0 482
483 NEUMA -0.0003125 -0.025 0 483
484 NEUMA -0.03 0.0003125 0 484
485 NEUMA -0.03 0.000625 0 485
